day,local_time,assessment_number,mean_daily_temp, Wind (km/h),ws,wd, cummulative_rain_since_9am ,rain_mm,location
4,7/6/20 14:00,NA,18.9,11.9,3.31,294,0,0,Billa_Billa
4,7/6/20 14:15,NA,18.2,13.6,3.78,247,0,0,Billa_Billa
4,7/6/20 14:30,NA,17.7,17.8,4.94,218,0,0,Billa_Billa
4,7/6/20 14:45,NA,17.1,18,5.00,221,0,0,Billa_Billa
4,7/6/20 15:00,NA,17.1,16.7,4.64,198,0,0,Billa_Billa
4,7/6/20 15:15,NA,17,14.9,4.14,186,0,0,Billa_Billa
4,7/6/20 15:30,NA,17,11.7,3.25,185,0,0,Billa_Billa
4,7/6/20 15:45,NA,16.8,9.9,2.75,188,0,0,Billa_Billa
4,7/6/20 16:00,NA,16.4,5,1.39,169,0,0,Billa_Billa
4,7/6/20 16:15,NA,16.3,6,1.67,132,0,0,Billa_Billa
4,7/6/20 16:30,NA,16.4,1.8,0.50,137,0,0,Billa_Billa
4,7/6/20 16:45,NA,15.6,1.2,0.33,188,0,0,Billa_Billa
4,7/6/20 17:00,NA,15.3,6.2,1.72,285,0,0,Billa_Billa
4,7/6/20 17:15,NA,14.9,5.6,1.56,303,0.4,0.4,Billa_Billa
4,7/6/20 17:30,NA,14.6,3.3,0.92,75,0.4,0,Billa_Billa
4,7/6/20 17:45,NA,14.5,6.4,1.78,97,0.6,0.2,Billa_Billa
4,7/6/20 18:00,NA,14.3,4.3,1.19,90,0.6,0,Billa_Billa
4,7/6/20 18:15,NA,14.1,3,0.83,90,0.6,0,Billa_Billa
4,7/6/20 18:30,NA,13.7,2.2,0.61,90,0.6,0,Billa_Billa
4,7/6/20 18:45,NA,13.2,1,0.28,90,0.6,0,Billa_Billa
4,7/6/20 19:00,NA,12.8,0.5,0.14,90,0.6,0,Billa_Billa
4,7/6/20 19:15,NA,12.5,0,0.00,180,0.6,0,Billa_Billa
4,7/6/20 19:30,NA,12.1,0.5,0.14,81,0.6,0,Billa_Billa
4,7/6/20 19:45,NA,12.4,4.6,1.28,75,0.6,0,Billa_Billa
4,7/6/20 20:00,NA,13.3,6.4,1.78,61,0.6,0,Billa_Billa
4,7/6/20 20:15,NA,12.7,7.1,1.97,36,0.6,0,Billa_Billa
4,7/6/20 20:30,NA,12.5,6.2,1.72,43,0.6,0,Billa_Billa
4,7/6/20 20:45,NA,12.4,6.6,1.83,44,0.6,0,Billa_Billa
4,7/6/20 21:00,NA,12.2,4.5,1.25,45,0.6,0,Billa_Billa
4,7/6/20 21:15,NA,11.2,3.8,1.06,335,0.6,0,Billa_Billa
4,7/6/20 21:30,NA,11.7,1.3,0.36,294,0.6,0,Billa_Billa
4,7/6/20 21:45,NA,10.8,1,0.28,294,0.6,0,Billa_Billa
4,7/6/20 22:00,NA,10.3,0.3,0.08,293,0.6,0,Billa_Billa
4,7/6/20 22:15,NA,10,0,0.00,180,0.6,0,Billa_Billa
4,7/6/20 22:30,NA,9.5,1.6,0.44,282,0.6,0,Billa_Billa
4,7/6/20 22:45,NA,9.8,2.5,0.69,267,0.6,0,Billa_Billa
4,7/6/20 23:00,NA,8.9,4,1.11,229,0.6,0,Billa_Billa
4,7/6/20 23:15,NA,9,3.2,0.89,212,0.6,0,Billa_Billa
4,7/6/20 23:30,NA,9.1,0,0.00,180,0.6,0,Billa_Billa
4,7/6/20 23:45,NA,9.1,0,0.00,180,0.6,0,Billa_Billa
5,8/6/20 0:00,NA,8.6,0,0.00,180,0.6,0,Billa_Billa
5,8/6/20 0:15,NA,8.4,0,0.00,180,0.6,0,Billa_Billa
5,8/6/20 0:30,NA,9.3,1.2,0.33,200,0.6,0,Billa_Billa
5,8/6/20 0:45,NA,9.1,3.5,0.97,198,0.6,0,Billa_Billa
5,8/6/20 1:00,NA,9.5,3.3,0.92,198,0.6,0,Billa_Billa
5,8/6/20 1:15,NA,9,4.1,1.14,198,0.6,0,Billa_Billa
5,8/6/20 1:30,NA,9,2.7,0.75,198,0.6,0,Billa_Billa
5,8/6/20 1:45,NA,8.2,3.7,1.03,197,0.6,0,Billa_Billa
5,8/6/20 2:00,NA,7.9,4.2,1.17,197,0.6,0,Billa_Billa
5,8/6/20 2:15,NA,8.5,4,1.11,197,0.6,0,Billa_Billa
5,8/6/20 2:30,NA,8.8,5.4,1.50,190,0.6,0,Billa_Billa
5,8/6/20 2:45,NA,8.7,4.3,1.19,187,0.6,0,Billa_Billa
5,8/6/20 3:00,NA,8.5,3.1,0.86,187,0.6,0,Billa_Billa
5,8/6/20 3:15,NA,9.4,6.9,1.92,158,0.6,0,Billa_Billa
5,8/6/20 3:30,NA,10,7.5,2.08,111,0.6,0,Billa_Billa
5,8/6/20 3:45,NA,10.1,7.5,2.08,110,0.6,0,Billa_Billa
5,8/6/20 4:00,NA,10.3,8.1,2.25,104,0.6,0,Billa_Billa
5,8/6/20 4:15,NA,10.3,8.7,2.42,92,0.6,0,Billa_Billa
5,8/6/20 4:30,NA,10.1,8.5,2.36,90,0.6,0,Billa_Billa
5,8/6/20 4:45,NA,9.8,5.5,1.53,89,0.6,0,Billa_Billa
5,8/6/20 5:00,NA,10,7.2,2.00,90,0.6,0,Billa_Billa
5,8/6/20 5:15,NA,10.4,8.7,2.42,89,0.6,0,Billa_Billa
5,8/6/20 5:30,NA,10.2,7.3,2.03,89,0.6,0,Billa_Billa
5,8/6/20 5:45,NA,10.2,5.9,1.64,89,0.6,0,Billa_Billa
5,8/6/20 6:00,NA,9.9,2.6,0.72,89,0.6,0,Billa_Billa
5,8/6/20 6:15,NA,9.9,2.1,0.58,89,0.6,0,Billa_Billa
5,8/6/20 6:30,NA,9,2.9,0.81,89,0.6,0,Billa_Billa
5,8/6/20 6:45,NA,8.4,1.5,0.42,89,0.6,0,Billa_Billa
5,8/6/20 7:00,NA,7.5,2.9,0.81,89,0.6,0,Billa_Billa
5,8/6/20 7:15,NA,7.3,2.9,0.81,89,0.6,0,Billa_Billa
5,8/6/20 7:30,NA,7.8,2.3,0.64,89,0.6,0,Billa_Billa
5,8/6/20 7:45,NA,8.8,4.7,1.31,111,0.6,0,Billa_Billa
5,8/6/20 8:00,NA,9.4,8.1,2.25,214,0.6,0,Billa_Billa
5,8/6/20 8:15,NA,10.1,7.2,2.00,214,0.6,0,Billa_Billa
5,8/6/20 8:30,NA,10.9,5.8,1.61,210,0.6,0,Billa_Billa
5,8/6/20 8:45,NA,11.4,7.7,2.14,191,0.6,0,Billa_Billa
5,8/6/20 9:00,NA,11.7,8.2,2.28,189,0.6,0,Billa_Billa
5,8/6/20 9:15,NA,12.5,5.9,1.64,180,0,0,Billa_Billa
5,8/6/20 9:30,NA,13.3,5.4,1.50,186,0,0,Billa_Billa
5,8/6/20 9:45,NA,13.9,4.6,1.28,189,0,0,Billa_Billa
5,8/6/20 10:00,NA,14.3,3.4,0.94,197,0,0,Billa_Billa
5,8/6/20 10:15,NA,14.8,4.2,1.17,193,0,0,Billa_Billa
5,8/6/20 10:30,NA,15.5,4,1.11,199,0,0,Billa_Billa
5,8/6/20 10:45,NA,16.3,4.4,1.22,207,0,0,Billa_Billa
5,8/6/20 11:00,NA,16.9,4.2,1.17,207,0,0,Billa_Billa
5,8/6/20 11:15,NA,17.3,5.8,1.61,198,0,0,Billa_Billa
5,8/6/20 11:30,NA,18.1,5.4,1.50,192,0,0,Billa_Billa
5,8/6/20 11:45,NA,18.4,7,1.94,206,0,0,Billa_Billa
5,8/6/20 12:00,NA,18.7,8.4,2.33,207,0,0,Billa_Billa
5,8/6/20 12:15,NA,18.9,9.1,2.53,200,0,0,Billa_Billa
5,8/6/20 12:30,NA,19.4,9.4,2.61,199,0,0,Billa_Billa
5,8/6/20 12:45,NA,19.3,10.4,2.89,206,0,0,Billa_Billa
5,8/6/20 13:00,NA,19.4,10.7,2.97,205,0,0,Billa_Billa
5,8/6/20 13:15,NA,19.6,11.3,3.14,233,0,0,Billa_Billa
5,8/6/20 13:30,NA,19.9,11.6,3.22,206,0,0,Billa_Billa
5,8/6/20 13:45,NA,19.9,10,2.78,216,0,0,Billa_Billa
5,8/6/20 14:00,NA,20.1,12.2,3.39,224,0,0,Billa_Billa
5,8/6/20 14:15,NA,20,9.1,2.53,216,0,0,Billa_Billa
5,8/6/20 14:30,NA,20.1,9.6,2.67,209,0,0,Billa_Billa
5,8/6/20 14:45,NA,20.2,10.2,2.83,228,0,0,Billa_Billa
5,8/6/20 15:00,NA,20.2,8.5,2.36,203,0,0,Billa_Billa
5,8/6/20 15:15,NA,20.3,10.9,3.03,213,0,0,Billa_Billa
5,8/6/20 15:30,NA,20.1,10.5,2.92,213,0,0,Billa_Billa
5,8/6/20 15:45,NA,20,12.5,3.47,222,0,0,Billa_Billa
5,8/6/20 16:00,NA,19.8,11.7,3.25,219,0,0,Billa_Billa
5,8/6/20 16:15,NA,19.6,10.6,2.94,213,0,0,Billa_Billa
5,8/6/20 16:30,NA,19.4,10.3,2.86,210,0,0,Billa_Billa
5,8/6/20 16:45,NA,18.8,10.6,2.94,191,0,0,Billa_Billa
5,8/6/20 17:00,NA,18.2,6.4,1.78,202,0,0,Billa_Billa
5,8/6/20 17:15,NA,17,4.2,1.17,205,0,0,Billa_Billa
5,8/6/20 17:30,NA,15.9,2.1,0.58,204,0,0,Billa_Billa
5,8/6/20 17:45,NA,15.8,1.9,0.53,204,0,0,Billa_Billa
5,8/6/20 18:00,NA,15.1,0.1,0.03,204,0,0,Billa_Billa
5,8/6/20 18:15,NA,12.4,3.1,0.86,203,0,0,Billa_Billa
5,8/6/20 18:30,NA,11.6,2.7,0.75,201,0,0,Billa_Billa
5,8/6/20 18:45,NA,11.6,2.3,0.64,199,0,0,Billa_Billa
5,8/6/20 19:00,NA,11.9,1,0.28,199,0,0,Billa_Billa
5,8/6/20 19:15,NA,11.3,0.6,0.17,199,0,0,Billa_Billa
5,8/6/20 19:30,NA,10.7,1.4,0.39,243,0,0,Billa_Billa
5,8/6/20 19:45,NA,10.3,0.7,0.19,252,0,0,Billa_Billa
5,8/6/20 20:00,NA,10.8,1.5,0.42,251,0,0,Billa_Billa
5,8/6/20 20:15,NA,11.1,1.2,0.33,251,0,0,Billa_Billa
5,8/6/20 20:30,NA,10.8,0.9,0.25,312,0,0,Billa_Billa
5,8/6/20 20:45,NA,8.3,4.7,1.31,7,0,0,Billa_Billa
5,8/6/20 21:00,NA,7.4,3.2,0.89,7,0,0,Billa_Billa
5,8/6/20 21:15,NA,6.7,2.5,0.69,8,0,0,Billa_Billa
5,8/6/20 21:30,NA,6.8,2.6,0.72,7,0,0,Billa_Billa
5,8/6/20 21:45,NA,7,3.4,0.94,7,0,0,Billa_Billa
5,8/6/20 22:00,NA,6.4,3,0.83,8,0,0,Billa_Billa
5,8/6/20 22:15,NA,6.5,2.6,0.72,7,0,0,Billa_Billa
5,8/6/20 22:30,NA,6.3,3,0.83,7,0,0,Billa_Billa
5,8/6/20 22:45,NA,5.6,0.4,0.11,7,0,0,Billa_Billa
5,8/6/20 23:00,NA,5.3,3,0.83,7,0,0,Billa_Billa
5,8/6/20 23:15,NA,5.3,2.4,0.67,7,0,0,Billa_Billa
5,8/6/20 23:30,NA,5.1,3.4,0.94,7,0,0,Billa_Billa
5,8/6/20 23:45,NA,5.3,3.6,1.00,9,0,0,Billa_Billa
6,9/6/20 0:00,NA,5.6,3.1,0.86,27,0,0,Billa_Billa
6,9/6/20 0:15,NA,6.1,3.2,0.89,27,0,0,Billa_Billa
6,9/6/20 0:30,NA,5.6,3,0.83,27,0,0,Billa_Billa
6,9/6/20 0:45,NA,5,3.3,0.92,27,0,0,Billa_Billa
6,9/6/20 1:00,NA,4.9,0,0.00,180,0,0,Billa_Billa
6,9/6/20 1:15,NA,4.8,0.6,0.17,27,0,0,Billa_Billa
6,9/6/20 1:30,NA,4.2,3,0.83,27,0,0,Billa_Billa
6,9/6/20 1:45,NA,4.3,3.7,1.03,80,0,0,Billa_Billa
6,9/6/20 2:00,NA,4.6,2.2,0.61,202,0,0,Billa_Billa
6,9/6/20 2:15,NA,4.4,1,0.28,219,0,0,Billa_Billa
6,9/6/20 2:30,NA,4,2.4,0.67,219,0,0,Billa_Billa
6,9/6/20 2:45,NA,3.8,3.1,0.86,219,0,0,Billa_Billa
6,9/6/20 3:00,NA,3.7,2.1,0.58,219,0,0,Billa_Billa
6,9/6/20 3:15,NA,4,2.8,0.78,193,0,0,Billa_Billa
6,9/6/20 3:30,NA,3.8,4.2,1.17,74,0,0,Billa_Billa
6,9/6/20 3:45,NA,4,3.2,0.89,70,0,0,Billa_Billa
6,9/6/20 4:00,NA,4.3,2,0.56,70,0,0,Billa_Billa
6,9/6/20 4:15,NA,4.5,0.6,0.17,70,0,0,Billa_Billa
6,9/6/20 4:30,NA,4.5,3.1,0.86,73,0,0,Billa_Billa
6,9/6/20 4:45,NA,4.1,3.4,0.94,95,0,0,Billa_Billa
6,9/6/20 5:00,NA,4.3,2.8,0.78,95,0,0,Billa_Billa
6,9/6/20 5:15,NA,4.4,3.2,0.89,98,0,0,Billa_Billa
6,9/6/20 5:30,NA,5.1,2.6,0.72,96,0,0,Billa_Billa
6,9/6/20 5:45,NA,6,1.8,0.50,96,0,0,Billa_Billa
6,9/6/20 6:00,NA,6.4,0.8,0.22,96,0,0,Billa_Billa
6,9/6/20 6:15,NA,6.7,2.7,0.75,96,0,0,Billa_Billa
6,9/6/20 6:30,NA,6.7,1.7,0.47,96,0,0,Billa_Billa
6,9/6/20 6:45,NA,6.5,0,0.00,180,0,0,Billa_Billa
6,9/6/20 7:00,NA,5,1.7,0.47,97,0,0,Billa_Billa
6,9/6/20 7:15,NA,4.5,1.5,0.42,97,0,0,Billa_Billa
6,9/6/20 7:30,NA,4.9,0.2,0.06,96,0,0,Billa_Billa
6,9/6/20 7:45,NA,6.3,2,0.56,97,0,0,Billa_Billa
6,9/6/20 8:00,NA,7.9,0.3,0.08,99,0,0,Billa_Billa
6,9/6/20 8:15,NA,9.3,2.2,0.61,105,0,0,Billa_Billa
6,9/6/20 8:30,NA,10.9,4.5,1.25,116,0,0,Billa_Billa
6,9/6/20 8:45,NA,12.4,3.9,1.08,119,0,0,Billa_Billa
6,9/6/20 9:00,NA,13.4,3.3,0.92,118,0,0,Billa_Billa
6,9/6/20 9:15,NA,14.3,3.7,1.03,131,0,0,Billa_Billa
6,9/6/20 9:30,NA,15,3.9,1.08,148,0,0,Billa_Billa
6,9/6/20 9:45,NA,16,8.3,2.31,129,0,0,Billa_Billa
6,9/6/20 10:00,NA,16.8,8.6,2.39,127,0,0,Billa_Billa
6,9/6/20 10:15,NA,17.6,11.8,3.28,123,0,0,Billa_Billa
6,9/6/20 10:30,NA,18,16.6,4.61,114,0,0,Billa_Billa
6,9/6/20 10:45,NA,18.4,15.7,4.36,112,0,0,Billa_Billa
6,9/6/20 11:00,NA,18.8,14.5,4.03,112,0,0,Billa_Billa
6,9/6/20 11:15,NA,19.3,15.6,4.33,118,0,0,Billa_Billa
6,9/6/20 11:30,NA,19.6,15.7,4.36,120,0,0,Billa_Billa
6,9/6/20 11:45,NA,19.9,14.3,3.97,111,0,0,Billa_Billa
6,9/6/20 12:00,NA,20.6,15,4.17,106,0,0,Billa_Billa
6,9/6/20 12:15,NA,20.8,18.5,5.14,101,0,0,Billa_Billa
6,9/6/20 12:30,NA,21.3,15.4,4.28,115,0,0,Billa_Billa
6,9/6/20 12:45,NA,21.2,14.5,4.03,111,0,0,Billa_Billa
6,9/6/20 13:00,NA,21.4,14,3.89,95,0,0,Billa_Billa
6,9/6/20 13:15,NA,21.6,13.8,3.83,105,0,0,Billa_Billa
6,9/6/20 13:30,NA,21.6,14.9,4.14,118,0,0,Billa_Billa
6,9/6/20 13:45,NA,21.8,14.7,4.08,113,0,0,Billa_Billa
6,9/6/20 14:00,NA,22,16.8,4.67,106,0,0,Billa_Billa
6,9/6/20 14:15,NA,22.2,15.5,4.31,104,0,0,Billa_Billa
6,9/6/20 14:30,NA,22.1,13.9,3.86,120,0,0,Billa_Billa
6,9/6/20 14:45,NA,22.4,15.2,4.22,105,0,0,Billa_Billa
6,9/6/20 15:00,NA,22.5,16,4.44,115,0,0,Billa_Billa
6,9/6/20 15:15,NA,22.3,12.1,3.36,133,0,0,Billa_Billa
6,9/6/20 15:30,NA,22.3,14.3,3.97,121,0,0,Billa_Billa
6,9/6/20 15:45,NA,22.3,10.1,2.81,122,0,0,Billa_Billa
6,9/6/20 16:00,NA,22.4,11,3.06,124,0,0,Billa_Billa
6,9/6/20 16:15,NA,22.3,14.2,3.94,100,0,0,Billa_Billa
6,9/6/20 16:30,NA,22.2,12,3.33,96,0,0,Billa_Billa
6,9/6/20 16:45,NA,21.9,10.2,2.83,113,0,0,Billa_Billa
6,9/6/20 17:00,NA,21.4,13.4,3.72,112,0,0,Billa_Billa
6,9/6/20 17:15,NA,20.7,11.5,3.19,100,0,0,Billa_Billa
6,9/6/20 17:30,NA,20.4,10.8,3.00,98,0,0,Billa_Billa
6,9/6/20 17:45,NA,19.4,9.1,2.53,95,0,0,Billa_Billa
6,9/6/20 18:00,NA,18.6,9.1,2.53,84,0,0,Billa_Billa
6,9/6/20 18:15,NA,17.6,8,2.22,78,0,0,Billa_Billa
6,9/6/20 18:30,NA,17.5,8.5,2.36,79,0,0,Billa_Billa
6,9/6/20 18:45,NA,17.5,7,1.94,89,0,0,Billa_Billa
6,9/6/20 19:00,NA,17.9,7,1.94,92,0,0,Billa_Billa
6,9/6/20 19:15,NA,18.1,7.1,1.97,97,0,0,Billa_Billa
6,9/6/20 19:30,NA,18.1,6.5,1.81,98,0,0,Billa_Billa
6,9/6/20 19:45,NA,18,6.4,1.78,102,0,0,Billa_Billa
6,9/6/20 20:00,NA,17.9,7.6,2.11,96,0,0,Billa_Billa
6,9/6/20 20:15,NA,17,6.7,1.86,103,0,0,Billa_Billa
6,9/6/20 20:30,NA,16.9,10,2.78,112,0,0,Billa_Billa
6,9/6/20 20:45,NA,16.6,13.2,3.67,108,0,0,Billa_Billa
6,9/6/20 21:00,NA,16.1,12,3.33,108,0,0,Billa_Billa
6,9/6/20 21:15,NA,15.8,11.3,3.14,107,0,0,Billa_Billa
6,9/6/20 21:30,NA,15.3,10.1,2.81,100,0,0,Billa_Billa
6,9/6/20 21:45,NA,15.3,10.3,2.86,97,0,0,Billa_Billa
6,9/6/20 22:00,NA,15.3,11,3.06,99,0,0,Billa_Billa
6,9/6/20 22:15,NA,14.9,9.5,2.64,100,0,0,Billa_Billa
6,9/6/20 22:30,NA,14.4,8.1,2.25,102,0,0,Billa_Billa
6,9/6/20 22:45,NA,14.1,8.9,2.47,90,0,0,Billa_Billa
6,9/6/20 23:00,NA,14.2,10.6,2.94,92,0,0,Billa_Billa
6,9/6/20 23:15,NA,14.1,10.3,2.86,93,0,0,Billa_Billa
6,9/6/20 23:30,NA,13.7,8.8,2.44,99,0,0,Billa_Billa
6,9/6/20 23:45,NA,13.3,6.8,1.89,104,0,0,Billa_Billa
7,10/6/20 0:00,NA,13,7.5,2.08,101,0,0,Billa_Billa
7,10/6/20 0:15,NA,12.5,6.5,1.81,102,0,0,Billa_Billa
7,10/6/20 0:30,NA,12.4,6.5,1.81,95,0,0,Billa_Billa
7,10/6/20 0:45,NA,12.3,6.4,1.78,97,0,0,Billa_Billa
7,10/6/20 1:00,NA,11.9,5.7,1.58,99,0,0,Billa_Billa
7,10/6/20 1:15,NA,11.8,5.6,1.56,102,0,0,Billa_Billa
7,10/6/20 1:30,NA,11.5,5.4,1.50,99,0,0,Billa_Billa
7,10/6/20 1:45,NA,10.9,3.7,1.03,97,0,0,Billa_Billa
7,10/6/20 2:00,NA,10.9,4.8,1.33,95,0,0,Billa_Billa
7,10/6/20 2:15,NA,11,5.2,1.44,98,0,0,Billa_Billa
7,10/6/20 2:30,NA,10.5,4.3,1.19,105,0,0,Billa_Billa
7,10/6/20 2:45,NA,10,3.1,0.86,106,0,0,Billa_Billa
7,10/6/20 3:00,NA,9.8,3.4,0.94,104,0,0,Billa_Billa
7,10/6/20 3:15,NA,10,4.5,1.25,109,0,0,Billa_Billa
7,10/6/20 3:30,NA,10.6,5.6,1.56,98,0,0,Billa_Billa
7,10/6/20 3:45,NA,10.6,5.3,1.47,97,0,0,Billa_Billa
7,10/6/20 4:00,NA,10.4,3.6,1.00,98,0,0,Billa_Billa
7,10/6/20 4:15,NA,9.8,2.8,0.78,100,0,0,Billa_Billa
7,10/6/20 4:30,NA,9.8,3.7,1.03,100,0,0,Billa_Billa
7,10/6/20 4:45,NA,10,4.5,1.25,94,0,0,Billa_Billa
7,10/6/20 5:00,NA,9.7,4.6,1.28,86,0,0,Billa_Billa
7,10/6/20 5:15,NA,9.7,2.8,0.78,86,0,0,Billa_Billa
7,10/6/20 5:30,NA,9.5,1.4,0.39,86,0,0,Billa_Billa
7,10/6/20 5:45,NA,9.3,0.4,0.11,85,0,0,Billa_Billa
7,10/6/20 6:00,NA,9.1,0.7,0.19,85,0,0,Billa_Billa
7,10/6/20 6:15,NA,9.1,0,0.00,180,0,0,Billa_Billa
7,10/6/20 6:30,NA,9.6,0.3,0.08,85,0,0,Billa_Billa
7,10/6/20 6:45,NA,10,1.6,0.44,86,0,0,Billa_Billa
7,10/6/20 7:00,NA,8.1,1.8,0.50,86,0,0,Billa_Billa
7,10/6/20 7:15,NA,8.4,0.8,0.22,85,0,0,Billa_Billa
7,10/6/20 7:30,NA,9.6,2.9,0.81,93,0,0,Billa_Billa
7,10/6/20 7:45,NA,11.1,3.2,0.89,108,0,0,Billa_Billa
7,10/6/20 8:00,NA,12.7,4.4,1.22,108,0,0,Billa_Billa
7,10/6/20 8:15,NA,14.1,7,1.94,112,0,0,Billa_Billa
7,10/6/20 8:30,NA,15,8.7,2.42,113,0,0,Billa_Billa
7,10/6/20 8:45,NA,15.6,7.9,2.19,124,0,0,Billa_Billa
7,10/6/20 9:00,NA,16.2,10,2.78,124,0,0,Billa_Billa
7,10/6/20 9:15,NA,16.9,9.1,2.53,113,0,0,Billa_Billa
7,10/6/20 9:30,NA,17.6,9.8,2.72,123,0,0,Billa_Billa
7,10/6/20 9:45,NA,18.4,8.3,2.31,112,0,0,Billa_Billa
7,10/6/20 10:00,NA,18.7,9.1,2.53,123,0,0,Billa_Billa
7,10/6/20 10:15,NA,19.2,7.5,2.08,112,0,0,Billa_Billa
7,10/6/20 10:30,NA,19.8,8.1,2.25,121,0,0,Billa_Billa
7,10/6/20 10:45,NA,20,6.4,1.78,98,0,0,Billa_Billa
7,10/6/20 11:00,NA,20.4,6.1,1.69,90,0,0,Billa_Billa
7,10/6/20 11:15,NA,20.3,7.5,2.08,114,0,0,Billa_Billa
7,10/6/20 11:30,NA,20.5,4,1.11,104,0,0,Billa_Billa
7,10/6/20 11:45,NA,20.6,3.7,1.03,87,0,0,Billa_Billa
7,10/6/20 12:00,NA,20.9,6.8,1.89,76,0,0,Billa_Billa
7,10/6/20 12:15,NA,21.1,6.4,1.78,111,0,0,Billa_Billa
7,10/6/20 12:30,NA,21,5.8,1.61,107,0,0,Billa_Billa
7,10/6/20 12:45,NA,21.6,4,1.11,36,0,0,Billa_Billa
7,10/6/20 13:00,NA,21.4,5.3,1.47,42,0,0,Billa_Billa
7,10/6/20 13:15,NA,21.9,3.5,0.97,30,0,0,Billa_Billa
7,10/6/20 13:30,NA,21.8,3.1,0.86,335,0,0,Billa_Billa
7,10/6/20 13:45,NA,22.4,1.7,0.47,306,0,0,Billa_Billa
7,10/6/20 14:00,NA,22.2,1.7,0.47,304,0,0,Billa_Billa
7,10/6/20 14:15,NA,21.9,2.6,0.72,352,0,0,Billa_Billa
7,10/6/20 14:30,NA,21.8,2.1,0.58,18,0,0,Billa_Billa
7,10/6/20 14:45,NA,22.1,5.8,1.61,311,0,0,Billa_Billa
7,10/6/20 15:00,NA,22.3,3.9,1.08,273,0,0,Billa_Billa
7,10/6/20 15:15,NA,22.2,2.9,0.81,238,0,0,Billa_Billa
7,10/6/20 15:30,NA,21.8,3.8,1.06,228,0,0,Billa_Billa
7,10/6/20 15:45,NA,21.7,3.4,0.94,228,0,0,Billa_Billa
7,10/6/20 16:00,NA,22.5,4.4,1.22,228,0,0,Billa_Billa
7,10/6/20 16:15,NA,22.2,4.8,1.33,234,0,0,Billa_Billa
7,10/6/20 16:30,NA,21.8,3.1,0.86,235,0,0,Billa_Billa
7,10/6/20 16:45,NA,21.8,5.2,1.44,236,0,0,Billa_Billa
7,10/6/20 17:00,NA,21,3.7,1.03,237,0,0,Billa_Billa
7,10/6/20 17:15,NA,20,4.4,1.22,237,0,0,Billa_Billa
7,10/6/20 17:30,NA,19.5,3.9,1.08,235,0,0,Billa_Billa
7,10/6/20 17:45,NA,19.4,7.1,1.97,101,0,0,Billa_Billa
7,10/6/20 18:00,NA,18,5.3,1.47,38,0.8,0.8,Billa_Billa
7,10/6/20 18:15,NA,17.8,2.3,0.64,30,0.8,0,Billa_Billa
7,10/6/20 18:30,NA,17.9,6.5,1.81,78,0.8,0,Billa_Billa
7,10/6/20 18:45,NA,17.4,3.1,0.86,52,0.8,0,Billa_Billa
7,10/6/20 19:00,NA,17.1,2.1,0.58,51,0.8,0,Billa_Billa
7,10/6/20 19:15,NA,17.3,3.2,0.89,51,0.8,0,Billa_Billa
7,10/6/20 19:30,NA,17.1,3.6,1.00,51,0.8,0,Billa_Billa
7,10/6/20 19:45,NA,17.6,4.3,1.19,82,0.8,0,Billa_Billa
7,10/6/20 20:00,NA,17.9,3.6,1.00,153,0.8,0,Billa_Billa
7,10/6/20 20:15,NA,17.6,2,0.56,153,0.8,0,Billa_Billa
7,10/6/20 20:30,NA,17.4,1,0.28,153,0.8,0,Billa_Billa
7,10/6/20 20:45,NA,17.3,1.3,0.36,153,0.8,0,Billa_Billa
7,10/6/20 21:00,NA,17.4,0.9,0.25,153,0.8,0,Billa_Billa
7,10/6/20 21:15,NA,17,3.7,1.03,174,0.8,0,Billa_Billa
7,10/6/20 21:30,NA,17,5.1,1.42,181,0.8,0,Billa_Billa
7,10/6/20 21:45,NA,17,3.7,1.03,196,0.8,0,Billa_Billa
7,10/6/20 22:00,NA,16.9,1.6,0.44,195,0.8,0,Billa_Billa
7,10/6/20 22:15,NA,16.9,2.2,0.61,196,0.8,0,Billa_Billa
7,10/6/20 22:30,NA,16.8,3,0.83,196,0.8,0,Billa_Billa
7,10/6/20 22:45,NA,15.8,4.3,1.19,190,0.8,0,Billa_Billa
7,10/6/20 23:00,NA,15.4,1.7,0.47,180,0.8,0,Billa_Billa
7,10/6/20 23:15,NA,15.3,1.3,0.36,180,0.8,0,Billa_Billa
7,10/6/20 23:30,NA,15.1,1.1,0.31,180,0.8,0,Billa_Billa
7,10/6/20 23:45,NA,15,1.1,0.31,180,0.8,0,Billa_Billa
8,11/6/20 0:00,NA,14.7,1.1,0.31,180,0.8,0,Billa_Billa
8,11/6/20 0:15,NA,14.2,2.1,0.58,180,0.8,0,Billa_Billa
8,11/6/20 0:30,NA,14,1.6,0.44,180,0.8,0,Billa_Billa
8,11/6/20 0:45,NA,13.9,0,0.00,180,0.8,0,Billa_Billa
8,11/6/20 1:00,NA,14.1,1,0.28,180,0.8,0,Billa_Billa
8,11/6/20 1:15,NA,13.9,1.9,0.53,180,0.8,0,Billa_Billa
8,11/6/20 1:30,NA,13.9,1.8,0.50,180,0.8,0,Billa_Billa
8,11/6/20 1:45,NA,13.6,0,0.00,180,0.8,0,Billa_Billa
8,11/6/20 2:00,NA,13.1,2,0.56,180,0.8,0,Billa_Billa
8,11/6/20 2:15,NA,12.9,2,0.56,180,0.8,0,Billa_Billa
8,11/6/20 2:30,NA,12.3,2.5,0.69,180,0.8,0,Billa_Billa
